Cycle | genre,work,witness,siecle,date,langue,nature,nature_descrip.,bibliotheque,localisation,latitude,longitude,cote,ville_imprimeur,auteur,obs.,philobiblon_id,copie_numerisee
historias caballerescas breves, Partinuplés,Libro del conde Partinuples,,1548,castillan,imprimé,, Veneranda Biblioteca Ambrosiana,Milan,,,S.N#.V.V.8.,"Sevilla: Dominico de Robertis, 1548",,,,
historias caballerescas breves, Partinuplés,Libro del conde Partinuples,,1558,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/31364/38,"Burgos: Herederos de Juan de Junta, [1558]",,,,
historias caballerescas breves, Partinuplés,La historia de l'esforçat cavaller Partinobles,,1588,catalan,imprimé,,Biblioteca de Catalunya,Barcelone,,,,"Tarragona, Felipe Roberto, 1588.",,sur le catalogue de la bibliotheque on trouve la version facsimile des annees 40 du Xxe s. Pas de reference au temoin du 16 s. ,,
historias caballerescas breves, doncella Teodor,Historia de la donzella Teodor,,1500,castillan,incunable,,Biblioteca de Catalunya,Barcelone,,,Inc. 7-12o,"Toledo, Pedro Hagembach, 1500-1503",,,,
historias caballerescas breves, doncella Teodor,Hystoria de la donzella Theodor,,1516,castillan,imprimé,,Fundación Bartolomé March Servera  ,Palma de Mallorca ,,,,"Sevilla, Juan Varela de Salamanca, 1516",,,,
historias caballerescas breves, doncella Teodor,Historia de la donzella Teodor,,1520,castillan,imprimé,,British Library,Londres,,,C.63.b.15.,"Sevilla: Jacobo Cromberger, 1520 ca.",,,BETA manid 1388/ cnum 498,
historias caballerescas breves, doncella Teodor,La hystoria de la muy sabia et discreta donzella Theodor,,1535,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon. 9-I-15,"S.l. [=Spain?], s.n., [circa 1535].",,,,https://books.google.fr/books?id=hMy20EREWtUC&redir_esc=y
historias caballerescas breves, doncella Teodor,    La historia de la donzella Theodor,,1533,castillan,imprimé,,bibliotheque de particulier,,,,,"Medina del Campo, Pierre Tovans, 1533.",,sur IB et USTC (No.349616),,
historias caballerescas breves, doncella Teodor,Historia de la donzella Teodor,,1540,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/10688,"Zaragoza, Juana Millán, 1540.",,,,
historias caballerescas breves, doncella Teodor,Historia dela donzella Theodor: nueuame[n]te impressa,,1543,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon. 9-II-10,"Toledo, Fernando Santa Catalina, 1543.",,,https://books.google.fr/books?id=8egmblewk_AC&printsec=frontcover&hl=fr&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,
historias caballerescas breves, doncella Teodor,Historia de la donzella Teodor,,1543,castillan,imprimé,,British Library,Londres,,,C.39.e.8.,Seuilla : D. de RobertisCreation 1543,,,,
historias caballerescas breves, doncella Teodor,La hystoria de la donzella Theodor,,1588,castillan,imprimé,,British Library,Londres,,,1481.b.42(3),"Sevilla, en casa de Cosme de Lara, 1588.",,,,
historias caballerescas breves, Canamor,La historia del rey canamor y del īfāte turiā su hijo y delas grādes auenturas que ouieron,,1558,castillan,imprimé,,British Library,Londres,,,1074.k.16.(2.),"Sevilla, en casa de Sebastián Trujillo, 1558.",,,,
historias caballerescas breves, Canamor,La historia del rey canamor y del īfāte turiā su hijo y delas grādes auenturas que ouieron,,1567,castillan,imprimé,,British Library,Londres,,,1074.k.16.(1.),Seuilla : S. Trugillo,,sur le catalogue de la BL,,
historias caballerescas breves, Canamor,La historia del rey canamor y del īfāte turiā su hijo y delas grādes auenturas que ouieron,,1528,castillan,imprimé,,British Library,Londres,,,C.62.b.5.,Seuilla : Jacobo cromberger,,,,https://books.google.fr/books?vid=BL:A0021557303&redir_esc=y
historias caballerescas breves, Canamor,La historia del rey canamor y del īfāte turiā su hijo y delas grādes auenturas que ouieron,,1528,castillan,imprimé,,Médiathèque centrale d'agglomération Emile Zola,Montpellier ,,,L63RES,Seuilla : Jacobo cromberger,,,,
historias caballerescas breves, Canamor,La historia del rey canamor y del īfāte turiā su hijo y delas grādes auenturas que ouieron,,1550,castillan,imprimé,, Veneranda BibliotecaAmbrosiana,Milan,,,S.N.V.V.8/2,"Sevilla, Dominico de Robertis, 1550.",,,,
historias caballerescas breves, Canamor,La historia del rey canamor y del īfāte turiā su hijo,,1546,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,Rar. 1803#Beibd.2,"Sevilla, s.n., 1546.",,,,
historias caballerescas breves, Canamor,"La historia del rey Canamor y del infante Turian su hijo, y de las grandes aventuras que huvieron",,1552,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/31364/37,"Burgos, Felipe de Junta, 1552",,,,
historias caballerescas breves, Canamor,"La historia del rey Canamor y del infante Turian su hijo, y de las grandes aventuras que huvieron",,1552,castillan,imprimé,,Public Library,Boston,,,OCLC: 40429582,"Burgos, Felipe de Junta, 1552",,,,
historias caballerescas breves, Canamor,"La historia del rey Canamor y del infante Turian su hijo, y de las grandes aventuras que huvieron",,1586,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/203,"Alcalá de Henares, Sebastián Martínez, 1586.",,,,
historias caballerescas breves, Canamor,"La historia del rey Canamor y del infante Turian su hijo, y de las grandes aventuras que huvieron",,1538,castillan,imprimé,, Real Biblioteca del Monasterio de San Lorenzo de El Escorial (RBME),Madrid,,,30-V-52(2),"Toledo, Juan de Ayala, 1538.",,,,
historias caballerescas breves, Canamor,"La historia del rey Canamor y del infante Turian su hijo, y de las grandes aventuras que huvieron",,1527,castillan,imprimé,,Biblioteca Universitaria ,Oviedo,,,A-256,"Valencia, Jorge Costilla, 1527.",,,,
historias caballerescas breves, Canamor,"La historia del rey Canamor y del infante Turian su hijo, y de las grandes aventuras que huvieron",,1527,castillan,imprimé,,Biblioteca Universitaria ,Oviedo,,,CEA-229,"Valencia, Jorge Costilla, 1527.",,,,
historias caballerescas breves, Canamor,"La historia del rey Canamor y del infante Turian su hijo, y de las grandes aventuras que huvieron",,1543,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon. 9-II-24,"Sevilla, Dominico de Robertis, 1543.",,,,
historias caballerescas breves,Conde Fernan Gonzalez,Estoria del noble cavallero el conde Fernan Gonzalez con la muerte de los siete infantes de Lara,,1511,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Res. 1026-8º,"Toledo, [sucesor de Pedro Hagembach], 1511.",,,,https://books.google.fr/books?id=v4qXoe6i1l8C&redir_esc=y
historias caballerescas breves,Conde Fernan Gonzalez,Estoria del noble cavallero el conde Fernan Gonzalez con la muerte de los siete infantes de Lara,,1511,castillan,imprimé,,Indiana University Library,"Bloomington, IN ",,,PQ6420 .P54,"Toledo, [sucesor de Pedro Hagembach], 1511.",,,,
historias caballerescas breves,Conde Fernan Gonzalez,Estoria del noble cavallero el conde Fernan Gonzalez con la muerte de los siete infantes de Lara,,1511,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/2309 ,"Toledo, [sucesor de Pedro Hagembach], 1511.",,,,
historias caballerescas breves,Conde Fernan Gonzalez,Estoria del noble cavallero el conde Fernan Gonzalez con la muerte de los siete infantes de Lara,,1511,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/6605,"Toledo, [sucesor de Pedro Hagembach], 1511.",,,,
historias caballerescas breves,Conde Fernan Gonzalez,Estoria del noble cavallero el conde Fernan Gonzalez con la muerte de los siete infantes de Lara,,1511,castillan,imprimé,,Hispanic Society Museum and Library,New York,,,,"Toledo, [sucesor de Pedro Hagembach], 1511.",,,,
historias caballerescas breves,Conde Fernan Gonzalez,Estoria del noble cavallero el conde Fernan Gonzalez con la muerte de los siete infantes de Lara,,1511,castillan,imprimé,,Biblioteca del Cigarral del Carmen,Toledo,,,,"Toledo, [sucesor de Pedro Hagembach], 1511.",,bibliotheque de particulier,,
historias caballerescas breves,Conde Fernan Gonzalez,Estoria del noble cavallero el conde Fernan Gonzalez con la muerte de los siete infantes de Lara,,1511,castillan,imprimé,,Universidad de Salamanca,Salamanca,,,,"Toledo, [sucesor de Pedro Hagembach], 1511.",,,,
historias caballerescas breves,Conde Fernan Gonzalez,Estoria del noble cavallero el conde Fernan Gonzalez con la muerte de los siete infantes de Lara,,1511,castillan,imprimé,,Illinois University Library,"Urbana, IL",,,946.02 C8831871,"Toledo, [sucesor de Pedro Hagembach], 1511.",,,,
historias caballerescas breves,Conde Fernan Gonzalez,La cronica del conde Fernan Gonzalez,,1541,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,4 Po Hisp 4411 ,"Sevilla, en casa de Juan Cromberger, 1541.",,,,
historias caballerescas breves,Conde Fernan Gonzalez,Cronica del noble caballero el conde Fernan Gonzalez con la muerte de los siete infantes de Lara,,1525,castillan,imprimé,,Bibliotheque St. Genevieve,Paris,,,15705 Rés.(3),"Sevilla, Jacobo Cromberger, 1525.",,,,
historias caballerescas breves,Poncella de Francia,La Poncella de Francia y de sus grandes fechos en armas sacados,,1520,castillan,imprimé,,Biblioteca Nacional de Portugal,Lisbonne,,,Res. 4612 P,"Sevilla: Jacobo Cromberger, 1520, 1 de marzo",,"El unicum de esta edición se conserva encuadernado con el Libro del conde Partinuplés (Sevilla, Jacobo Cromberger, 1519) (COMEDIC)",,
historias caballerescas breves,Poncella de Francia,"La Poncella de Francia y de sus grandes fechos en armas sacados en suma de la crónica real por un cavallero discreto embiado por embaxador de Castilla a Francia por los sereníssimos reyes don Fernando y doña Isabel, a quien la presente se dirige.",,1531,castillan,imprimé,,Osterreichische Nationalbibliothek ,Vienne,,,67-488-B. Alt. Rara,"Sevilla: Juan Cromberger, 1531, 24 de noviembre",,,,http://digital.onb.ac.at/OnbViewer/viewer.faces?doc=ABO_%2BZ256477508
historias caballerescas breves,Poncella de Francia,La Poncella de Francia y de sus grandes fechos en armas sacados,,1533,castillan,imprimé,,British Library,Londres,,,c.96.b. 13,"Sevilla: Juan Cromberger, 1533, 28 de julio",,,,
historias caballerescas breves,Poncella de Francia,La Poncella d'Orliens,,1541,castillan,imprimé,,Bibliotheque Nationale de France,Paris,,,4º Lb26 198,"Sevilla: Dominico de Robertis, 1541, 5 de noviembre",,,,
historias caballerescas breves,Poncella de Francia,La historia de la Poncella de Francia y de sus grandes hechos,,1562,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/35918,"Burgos: Felipe de Junta, 1562",,,,
historias caballerescas breves,Poncella de Francia,La historia de la Poncella de Francia y de sus grandes hechos,,1562,castillan,imprimé,,Biblioteca del Museo Lázaro Galdiano,Madrid,,,Inv. 15665,"Burgos: Felipe de Junta, 1562",,,,
historias caballerescas breves,Poncella de Francia,La historia de la Poncella de Francia y de sus grandes hechos,,1562,castillan,imprimé,,Bibliotheque Nationale de France,Paris,,,Rés. 4º. Lb26 252 (2),"Burgos: Felipe de Junta, 1562",,,,
historias caballerescas breves,Poncella de Francia,La historia de la Poncella de Francia y de sus grandes hechos,,1562,castillan,imprimé,,British Library,Londres,,,c.63.b.47,"Burgos: Felipe de Junta, 1562",,,,
historias caballerescas breves,Poncella de Francia,La historia de la Poncella de Francia y de sus grandes hechos,,1567,castillan,imprimé,,Hispanic Society Museum and Library,New York,,,PQ 6388 C73,"Sevilla: Sebastián Trujillo, 1567",,,,
historias caballerescas breves,Poncella de Francia,La historia de la Poncella de Francia y de sus grandes hechos,,1585,castillan,imprimé,,Bibliothèque Municipale,Orleans,,,Rés. H 10120,"Alcalá de Henares: Sebastián Martínez, 1585",,,,
historias caballerescas breves,Poncella de Francia,Miscelánea histórico-geográfica,,1520,castillan,manuscrit, fols. 56v-57r,Biblioteca Nacional de España,Madrid,,,ms. M.I.16,,,,,
Novela de caballería española,Roberto el Diablo,"La espantosa y maravillosa vida de Roberto el Diablo, assi al principio llamado, hijo del duque de Normandia el qual despues por su sancta vida fue llamado hombre de Dios",,1558,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/40044,"Burgos, Juan de Junta, 1558.",,,,
Novela de caballería española,Roberto el Diablo,"La espantosa y maravillosa vida de Roberto el Diablo assi al principio llamado, hijo del duque de Normandia el qual despues por su santa vida fue llamado Hombre de Dios",,1547,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/39810,"Burgos, Juan de Junta, 1547.",,,,
Novela de caballería española,Roberto el Diablo,La hystoria de la espantosa y maravillosa vida de Roberto el Diablo,,1582,castillan,imprimé,,British Library,Londres,,,G.10190,"Sevilla, en casa de Fernando Maldonado, 1582.",,,,
Novela de caballería española,Roberto el Diablo,Vida de Roberto el Diablo,,1530,castillan,imprimé,,Bibliotheque Mazarine,Paris,,,Rés. 11110 A(3),"Alcalá de Henares, Miguel de Eguía, 1530.",,,,
Novela de caballería española,Roberto el Diablo,La espantosa y maravillosa vida de Roberto el diablo hijo del duc de Normandia,,1593,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,CERV.SEDË/8794,"Zaragoza, Miguel Ximeno Sánchez, 1593.",Juan de la Puente,,,
historias caballerescas breves/ Exempla,Historia de los siete sabios de Roma,Historia de los siete sabios de Roma,falta completar,1488,castillan,incunable,,National Library of Scotland ,Edinbourg,,,Mf.Pres.195,"[Zaragoza: Juan Hurus, ca. 1488 - 1491]",,Traduction Historia septem sapientum Romae,,
,,,,1510,,,,,,,,,"[Sevilla: Jacobo Cromberger, 1510]",,,,
historias caballerescas breves,Historia del abad don Juan de Montemayor,Historia del abad don Juan de Montemayor,,1500-1501,castillan,incunable,,Biblioteca de Catalunya,Barcelone,,,Inc. 5-12º,"[Toledo: Pedro Hagenbach, ca. 1500 - 1501]",,,,https://mdc.csuc.cat/digital/collection/incunableBC/id/51556
historias caballerescas breves,Historia del abad don Juan de Montemayor,Historia del abad don Juan de Montemayor,,1562,castillan,imprimé,,Biblioteca Universitaria Oviedo,Oviedo,,,BUO: A-205,"Valladolid: Francisco Fernández de Córdoba, 1562",,,,https://digibuo.uniovi.es/dspace/handle/10651/33331
historias caballerescas breves,Historia del abad don Juan de Montemayor,Historia del abad don Juan de Montemayor,,1587,castillan,imprimé,,British Library,Londres,,,1481.b.42(2),"Sevilla: Francisco Pérez, 1587",,,,
,,Libro del infante don Pedro de Portugal. El qual anduvo las quatro partidas del mundo,,1554,castillan,imprimé,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,Historia de Clamades Y Clarmonda,La hystoria del muy valiente y esforçado cavallero Clamades hijo del rey de Castilla e de la linda Clarmonda hija del rey de Tuscana ,,,,,,,,,,,,,Traduction de L'ystoire de Cleomades et de Clarmondine de Philippe Camus.(Arlima),,
,Historia de Clamades Y Clarmonda,La hystoria del muy valiente y esforçado cavallero Clamades hijo del rey de Castilla e de la linda Clarmonda hija del rey de Tuscana ,,1562,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/30627 ,"Burgos, Felipe de Junta, [circa 1562-1563]",,,,
historias caballerescas breves,    Guillermo de Inglaterra,"Chronica del rey don Guillermo rey de Ynglaterra e duque de Angeos, e de la reyna doña Beta su muger, e de como por revelacion de un angel le fue mandado que dexasse el reyno e ducado e anduviesse desterrado por el mundo, e de las estrañas aventuras que andando por el mundo le avino",,1526,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/2965,Toledo,,,,
historias caballerescas breves,    Guillermo de Inglaterra,"La coronica del rey don Guillermo de Inglaterra e duque de Angeos, e de la reyna doña Beta su muger, e de como por revelacion de un angel le fue mandado que dexasse el reyno e ducado eanduuiesse desterrado por el mundo e de las estrañas aventuras que andando por el mundo le avino",,1553,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/12647,"Sevilla, en casa de Dominico de Robertis, 1553.",,,,
Poemas caballerescos,Pironiso,,deuxieme moitie XVIe s.,,castillan,manuscrit,,Biblioteca Nacional de España,Madrid,,,ms. 9756,,Martin Caro del Rincon,,,
,Libro primero de los famosos hechos del principe Don Celidon de Iberia,Libro primero de los famosos hechos del principe Don Celidon de Iberia,,1583,castillan,imprimé,,Biblioteca de Cataluña,Barcelone,,,Bon. 9-II-1 ,"Alcalá de Henares, Juan Íñiguez de Lequerica a costa de Diego de Xaramillo, 1583.",Gonzalo Gomez de Luque,,,
,Libro primero de los famosos hechos del principe Don Celidon de Iberia,Libro primero de los famosos hechos del principe Don Celidon de Iberia,,1583,castillan,imprimé,,Biblioteca de Cataluña,Barcelone,,,Bon. 9-II-14,,,,,
,Libro primero de los famosos hechos del principe Don Celidon de Iberia,Libro primero de los famosos hechos del principe Don Celidon de Iberia,,1583,castillan,imprimé,,Biblioteca de Cataluña,Barcelone,,,B-31-4-5,,,,,
,Libro primero de los famosos hechos del principe Don Celidon de Iberia,Libro primero de los famosos hechos del principe Don Celidon de Iberia,,1583,castillan,imprimé,,"Houghton Library, Harvard University","Cambridge, Massachusetts",,,Span 4881.2.31*,,,,,
,Libro primero de los famosos hechos del principe Don Celidon de Iberia,Libro primero de los famosos hechos del principe Don Celidon de Iberia,,1583,castillan,imprimé,,British Library,Londres,,,G.11309,,,,,
,Libro primero de los famosos hechos del principe Don Celidon de Iberia,Libro primero de los famosos hechos del principe Don Celidon de Iberia,,1583,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/6864,,,,,
